CustomerId,Surname,Geography,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,ChurnRisk,Status,GenderT,CustomerType,AgeDemographics,Yes_No
15679642,Feng,Spain,509,0,46,1,0,1,1,0,71244.59,0.82,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15679770,Smith,France,619,1,47,0,0,1,1,0,196393.6999,0.87,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15679909,Pugliesi,Spain,652,1,38,6,0,2,1,1,145700.22,0,Active Customer,Male,Retained,Middle Aged,Existing
15680141,Yuan,Spain,619,0,49,3,148015.03,1,1,0,157346.566,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15680303,Gibson,France,713,1,39,3,122458.06,1,0,0,107029.882,0.64,Not Active Customer,Male,Retained,Middle Aged,Existing
15680727,Fang,France,628,1,42,7,0,2,0,1,172967.87,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15680772,Hu,Spain,698,1,35,4,145590.47,1,1,0,141361.3146,0.83,Not Active Customer,Male,High Risk,Middle Aged,Existing
15680855,Iloabuchi,France,459,1,46,7,110356.42,1,1,0,4969.13,0.96,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15680918,Freeman,Spain,610,0,49,3,135613.91,1,0,0,67487.15846,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15680920,Marchesi,France,680,1,36,7,0,2,1,0,20109.21,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15680970,Lombardi,Germany,581,0,46,7,67705.68,1,0,0,44502.84734,0.97,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15680998,Nwankwo,France,609,0,41,5,117218.7,1,0,0,94796.71347,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15681068,Chinagorom,France,599,1,25,7,108380.72,1,1,1,79005.95,0.07,Active Customer,Male,Retained,Middle Aged,Existing
15681081,Marrero,Spain,662,0,22,9,0,2,1,1,44377.65,0.01,Active Customer,Female,Retained,Young Dependant,Existing
15681174,Zuev,France,411,0,35,2,0,2,1,1,93825.78,0,Active Customer,Female,Retained,Middle Aged,Existing
15681206,Hsing,France,681,0,47,3,73564.88,1,0,0,22022.69502,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15681402,Ngozichukwuka,Germany,589,1,38,2,0,1,1,0,79915.28,0.74,Not Active Customer,Male,High Risk,Middle Aged,Existing
15681446,Sun,Germany,696,0,48,4,115403.65,1,0,0,76226.2604,0.97,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15681506,Lane,Spain,596,1,42,7,0,2,1,1,121568.37,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15681554,Alley,Germany,675,0,43,2,95988.6,1,0,0,115243.1017,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15681562,Trevisan,France,569,0,34,6,144855.34,1,0,0,196555.32,0.03,Not Active Customer,Female,Retained,Middle Aged,Existing
15681705,Fanucci,France,732,1,26,7,0,2,1,0,154364.66,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15681758,Baddeley,Spain,725,0,53,7,107834.03,1,0,0,141061.1089,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15681843,Barbour,Germany,593,0,32,9,134096.53,2,1,0,53931.05,0.32,Not Active Customer,Female,Retained,Middle Aged,Existing
15681956,Bailey,France,613,1,40,1,147856.82,3,0,0,107961.11,0.97,Not Active Customer,Male,High Risk,Middle Aged,Churned
15682048,Pisano,France,692,1,30,2,0,2,0,1,130486.57,0,Active Customer,Male,Retained,Middle Aged,Existing
15682356,Veltri,France,723,0,47,10,90450,2,0,0,103379.31,0.32,Not Active Customer,Female,Retained,Senior Citizens,Existing
15682435,P'eng,France,710,1,44,2,0,1,0,0,152334.5844,0.96,Not Active Customer,Male,High Risk,Middle Aged,Churned
15682472,Culbreth,France,585,0,39,7,0,2,1,0,2401.26,0.03,Not Active Customer,Female,Retained,Middle Aged,Existing
15682528,Cremonesi,France,636,1,42,2,0,2,1,1,55470.78,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15682533,Hughes,France,639,1,38,3,0,1,1,0,42862.82,0.59,Not Active Customer,Male,Retained,Middle Aged,Existing
15682541,Hartley,Spain,593,1,41,1,109589.49,2,1,0,61276.44505,0.23,Not Active Customer,Male,Retained,Middle Aged,Existing
15682563,Larionova,Spain,413,1,39,1,130969.77,2,1,1,158891.79,0.02,Active Customer,Male,Retained,Middle Aged,Existing
15682585,Guerra,France,664,1,32,10,107209.73,1,1,1,112340.2,0,Active Customer,Male,Retained,Middle Aged,Existing
15682600,Lo,Germany,622,0,58,2,0,2,1,1,33277.31,0,Active Customer,Female,Retained,Senior Citizens,Existing
15682618,Jamieson,France,639,0,40,0,84474.64,1,0,0,198961.8227,0.93,Not Active Customer,Female,High Risk,Middle Aged,Existing
15682639,Marshall,France,646,1,26,4,139848.17,1,1,0,164696.27,0.02,Not Active Customer,Male,Retained,Middle Aged,Existing
15682757,Pardey,France,512,0,40,6,0,1,1,0,170293.8613,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15682773,Hayward,France,660,0,43,1,121216.93,1,0,0,7343.108659,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15682834,Johnstone,Spain,806,0,55,3,0,2,1,0,94277.96281,0.95,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15683124,Evans,France,810,1,32,9,120879.73,2,0,1,78896.59,0,Active Customer,Male,Retained,Middle Aged,Existing
15683195,Ubanwa,France,477,0,30,6,131286.46,1,1,0,194144.45,0.09,Not Active Customer,Female,Retained,Middle Aged,Existing
15683403,Lombardi,Spain,693,0,58,6,0,1,1,1,198550.0134,0.78,Active Customer,Female,High Risk,Senior Citizens,Existing
15683471,Hansen,France,632,0,49,5,167962.7,1,0,0,140201.21,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15683503,Hudson,France,777,0,43,2,0,1,0,1,69551.88477,0.66,Active Customer,Female,High Risk,Middle Aged,Existing
15683544,Buccho,Spain,632,0,44,3,133793.89,1,1,1,34607.14,0.62,Active Customer,Female,Retained,Middle Aged,Existing
15683553,O'Brien,France,576,0,53,2,156278.69,1,0,0,119226.2638,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15683562,Allen,France,651,1,31,7,138008.06,2,1,0,129912.74,0.04,Not Active Customer,Male,Retained,Middle Aged,Existing
15683625,Hare,France,638,1,41,7,0,2,1,0,43889.41,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15683677,Schiavone,Spain,674,0,26,10,0,2,1,1,138423.1,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15683841,Hamilton,Germany,726,0,33,4,185153.41,1,1,1,60294.84392,0.65,Active Customer,Female,High Risk,Middle Aged,Existing
15683930,Ch'iu,Germany,662,0,47,6,0,2,1,1,129392.75,0.13,Active Customer,Female,Retained,Senior Citizens,Existing
15684042,Blair,Germany,661,0,43,4,119771.7,1,0,0,4925.16986,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15684171,Bianchi,Spain,654,1,29,7,0,2,1,1,149184.15,0,Active Customer,Male,Retained,Middle Aged,Existing
15684173,Chang,Spain,597,0,40,5,126855.8,1,0,0,126764.2279,0.96,Not Active Customer,Female,High Risk,Middle Aged,Churned
15684181,Hackett,France,824,1,49,8,133231.48,1,1,1,67885.37,0.71,Active Customer,Male,High Risk,Senior Citizens,Existing
15684196,Aitken,France,645,0,30,3,133865.67,1,1,0,54899.62159,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15684198,McDonald,France,683,1,38,3,126152.84,1,0,0,15378.75,0.1,Not Active Customer,Male,Retained,Middle Aged,Existing
15684267,Davila,Germany,461,0,28,8,0,1,1,1,103349.74,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15684269,Gray,Spain,731,0,21,8,132312.06,1,1,0,106663.46,0.78,Not Active Customer,Female,High Risk,Young Dependant,Existing
15684484,White,France,692,1,49,5,202227.18,1,1,1,18754.52521,0.95,Active Customer,Male,High Risk,Senior Citizens,Churned
15684548,Demidov,Spain,567,1,41,0,134378.89,1,1,1,105746.94,0.11,Active Customer,Male,Retained,Middle Aged,Existing
15684865,Lucchesi,France,671,0,34,5,164757.56,1,1,0,110748.88,0.91,Not Active Customer,Female,High Risk,Middle Aged,Existing
15684951,He,France,540,0,34,6,109027.43,1,1,0,199095.4562,0.95,Not Active Customer,Female,High Risk,Middle Aged,Churned
15684999,Ch'eng,France,531,0,47,6,0,1,0,0,194998.34,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15685150,Evans,Germany,789,0,40,4,0,2,1,0,137402.27,0.04,Not Active Customer,Female,Retained,Middle Aged,Existing
15685226,Morrison,Germany,641,1,53,2,0,2,1,0,188697.8298,0.9,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15685309,Souter,France,604,1,26,8,149542.52,2,0,1,197911.52,0.02,Active Customer,Male,Retained,Middle Aged,Existing
15685320,Johnstone,France,683,0,34,4,58122.86,1,1,0,16198.98877,0.85,Not Active Customer,Female,High Risk,Middle Aged,Existing
15685329,McKenzie,France,585,0,28,6,105795.9,1,1,1,41219.09,0,Active Customer,Female,Retained,Middle Aged,Existing
15685357,Wright,Spain,719,0,32,9,0,1,1,0,136138.8171,0.95,Not Active Customer,Female,High Risk,Middle Aged,Churned
15685372,Azubuike,Spain,592,1,37,9,0,3,1,1,10656.89,0.47,Active Customer,Male,Retained,Middle Aged,Existing
15685500,Glazkov,Germany,807,0,40,1,134590.21,1,1,1,46253.65,0.35,Active Customer,Female,Retained,Middle Aged,Existing
15685706,Bird,France,638,0,38,8,137893.44,1,1,1,117639.8656,0.99,Active Customer,Female,High Risk,Middle Aged,Churned
15685844,White,Germany,714,0,40,2,0,2,0,0,2754.095905,0.83,Not Active Customer,Female,High Risk,Middle Aged,Existing
15685997,Azubuike,Spain,679,1,35,1,130463.55,2,1,1,37341.17,0.03,Active Customer,Male,Retained,Middle Aged,Existing
15686137,Barry,Spain,695,0,50,5,93503.06,1,1,1,51022.71424,0.84,Active Customer,Female,High Risk,Senior Citizens,Existing
15686164,Maclean,Germany,624,0,48,3,122388.38,2,0,0,30020.09,0.95,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15686255,Mouzon,Germany,555,1,50,7,128061,2,1,1,62375.1,0.12,Active Customer,Male,Retained,Senior Citizens,Existing
15686302,Fisk,Spain,577,0,43,3,127940.47,1,0,0,125140.72,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15686345,McCaffrey,Spain,606,1,52,6,0,1,1,1,106294.8304,0.91,Active Customer,Male,High Risk,Senior Citizens,Existing
15686436,Newbery,Spain,562,1,55,7,152800.26,2,1,0,133170.738,0.98,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15686611,Moss,France,686,0,40,5,0,2,1,0,140098.4313,0.68,Not Active Customer,Female,High Risk,Middle Aged,Existing
15686776,Rossi,France,539,1,50,2,83497.11,2,0,0,176461.1868,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15686870,Ball,Germany,551,0,49,6,0,1,1,0,13541.5214,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15686909,Lung,Germany,587,1,48,1,0,2,1,1,8908,0.01,Active Customer,Male,Retained,Senior Citizens,Existing
15686936,McGregor,France,607,1,38,3,98205.77,1,1,0,176318.27,0.68,Not Active Customer,Male,High Risk,Middle Aged,Existing
15686963,Hardiman,Spain,718,0,25,7,0,2,1,0,30380.12,0.03,Not Active Customer,Female,Retained,Middle Aged,Existing
15686983,Rohu,Germany,758,0,40,5,93499.82,2,0,0,123218.81,0.29,Not Active Customer,Female,Retained,Middle Aged,Existing
15687130,Nkemjika,France,585,0,56,3,119503.66,2,0,0,133849.7188,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15687310,Humphries,Spain,645,1,48,7,125152.44,1,1,1,17395.59707,0.9,Active Customer,Male,High Risk,Senior Citizens,Existing
15687477,Thompson,Germany,613,0,20,0,117356.19,1,0,0,113557.7,0.87,Not Active Customer,Female,High Risk,Young Dependant,Existing
15687658,Burgin,France,699,1,29,3,125689.29,1,1,1,151623.71,0,Active Customer,Male,Retained,Middle Aged,Existing
15687752,Griffin,France,631,1,37,9,131519.49,2,1,1,51752.18,0.02,Active Customer,Male,Retained,Middle Aged,Existing
15687946,Osborne,France,850,0,45,4,114347.85,2,1,1,109089.04,0.05,Active Customer,Female,Retained,Senior Citizens,Existing
15687959,Landman,Spain,776,0,37,1,93124.04,2,1,1,196079.32,0,Active Customer,Female,Retained,Middle Aged,Existing
15688007,Liu,Spain,627,0,30,6,0,1,1,1,113408.47,0.3,Active Customer,Female,Retained,Middle Aged,Existing
15688071,Collins,Spain,688,1,26,1,0,2,1,1,104435.94,0.02,Active Customer,Male,Retained,Middle Aged,Existing
15688074,Gregory,Germany,675,0,43,3,148310.9,1,1,0,44949.93959,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15688251,Mamelu,France,512,1,45,7,130089.01,1,0,0,4260.993982,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15688619,Scott,Spain,677,0,25,8,130866.19,1,1,0,42410.21,0.09,Not Active Customer,Female,Retained,Middle Aged,Existing
15688713,McCall,Spain,524,0,46,5,119418.4,1,0,0,57992.37729,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15688880,Amechi,Germany,505,1,37,0,134006.39,1,1,1,93736.69,0,Active Customer,Male,Retained,Middle Aged,Existing
15688963,Ingram,France,644,1,32,8,105449.59,1,1,0,78153.21534,0.95,Not Active Customer,Male,High Risk,Middle Aged,Churned
15689044,Humphries,France,767,1,47,5,0,1,1,0,121964.46,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15689081,Wu,France,804,0,28,5,149494.42,1,1,0,61821.82083,0.92,Not Active Customer,Female,High Risk,Middle Aged,Existing
15689147,Ogochukwu,France,622,1,36,9,0,2,1,1,104852.6,0,Active Customer,Male,Retained,Middle Aged,Existing
15689168,Munro,Spain,516,0,31,7,0,1,1,0,47018.75,0.18,Not Active Customer,Female,Retained,Middle Aged,Existing
15689176,Fabro,France,743,1,36,4,0,2,1,1,190911.02,0,Active Customer,Male,Retained,Middle Aged,Existing
15689294,Onyemaechi,Germany,705,0,33,1,0,1,0,0,136193.095,0.96,Not Active Customer,Female,High Risk,Middle Aged,Churned
15689341,Gibbs,France,735,1,50,2,0,2,0,1,147075.69,0.16,Active Customer,Male,Retained,Senior Citizens,Existing
15689351,Johnson,Germany,500,0,44,8,126910.08,1,0,0,60814.93116,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15689514,Kang,France,641,0,43,4,0,3,0,0,116965.9848,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15689612,Pirozzi,Spain,775,1,42,6,133970.22,2,0,1,187839.9,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15689614,Teng,Spain,808,1,24,4,122168.65,1,1,0,174107.04,0.02,Not Active Customer,Male,Retained,Young Dependant,Existing
15689980,Willis,Spain,611,1,45,3,146357.07,1,1,0,197450.1346,0.87,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15690007,Ts'ui,Germany,616,0,41,1,103560.57,1,1,0,236.45,0.79,Not Active Customer,Female,High Risk,Middle Aged,Existing
15690079,Boniwell,Spain,693,0,36,8,104310.12,1,1,0,108266.3873,0.91,Not Active Customer,Female,High Risk,Middle Aged,Existing
15690134,Hughes,Germany,775,0,77,6,135120.56,1,1,0,37836.64,0.94,Not Active Customer,Female,High Risk,Old dependants,Existing
15690182,Kapustin,Germany,577,0,52,5,115831.85,1,1,0,57845.88427,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15690231,K'ung,Spain,528,0,27,7,176227.07,2,0,1,139481.53,0.43,Active Customer,Female,Retained,Middle Aged,Existing
15690452,Tung,France,667,1,39,7,167557.12,1,1,1,41183.02,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15690647,Rogers,Spain,672,0,53,9,169406.33,4,1,1,147311.47,1,Active Customer,Female,High Risk,Senior Citizens,Churned
15690664,Liang,Spain,682,1,50,6,121818.84,2,0,1,124151.37,0.13,Active Customer,Male,Retained,Senior Citizens,Existing
15690673,Cameron,France,612,0,59,9,69804.98,1,0,0,78913.47415,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15690678,Brooks,France,707,0,40,3,109628.44,1,1,0,189366.03,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15690925,McIntosh,Spain,697,1,50,7,106198.26,1,1,0,126222.1102,0.66,Not Active Customer,Male,High Risk,Senior Citizens,Existing
15691104,Kennedy,Germany,592,0,34,9,0,2,1,1,20460.2,0,Active Customer,Female,Retained,Middle Aged,Existing
15691111,Pai,Germany,684,0,57,5,116787.43,1,1,0,156147.9178,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15691446,Tokaryev,Spain,620,1,39,9,159492.79,1,1,0,80582.34,0.09,Not Active Customer,Male,Retained,Middle Aged,Existing
15691483,Chin,France,455,0,65,5,135976.77,2,1,1,173253.8034,0.84,Active Customer,Female,High Risk,Old dependants,Existing
15691625,Ko,Germany,463,0,50,7,135164.54,2,0,0,179849.4031,0.94,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15691723,Chukwudi,Spain,834,1,34,5,0,2,0,0,53437.1,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15692002,Skelton,France,538,1,40,8,0,2,1,1,25554.4,0,Active Customer,Male,Retained,Middle Aged,Existing
15692132,Wilkinson,Spain,642,1,26,1,138023.79,2,0,1,117060.2,0.01,Active Customer,Male,Retained,Middle Aged,Existing
15692317,Craig,France,720,0,53,6,0,1,0,0,38933.30337,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15692416,Aikenhead,Spain,610,1,29,9,0,3,0,1,83912.24,0.04,Active Customer,Male,Retained,Middle Aged,Existing
15692463,Rahman,Spain,585,0,55,9,184638.17,1,0,0,10591.69566,0.98,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15692583,Udobata,France,589,0,36,9,140355.56,2,1,0,136329.96,0.06,Not Active Customer,Female,Retained,Middle Aged,Existing
15692671,Dobson,Spain,564,0,33,4,135946.26,1,1,0,63170,0.1,Not Active Customer,Female,Retained,Middle Aged,Existing
15692744,Davison,France,828,1,30,4,73070.18,2,0,0,161671.15,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15692750,McGregor,Germany,679,0,39,7,91187.9,1,0,1,6075.36,0.11,Active Customer,Female,Retained,Middle Aged,Existing
15692761,Pratt,France,718,1,28,6,0,2,1,0,146875.86,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15692926,Toscani,Germany,558,0,48,2,0,1,0,0,197774.1783,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15692991,Wood,Spain,721,0,36,3,65253.07,2,1,0,28737.78,0.73,Not Active Customer,Female,High Risk,Middle Aged,Existing
15693018,Ermakova,Germany,502,1,33,5,174673.65,2,1,0,33300.56,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15693199,Shao,France,618,1,55,3,117063.36,1,1,0,110204.8501,0.99,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15693259,Wallace,France,668,0,35,6,102482.76,1,1,1,53994.64,0.12,Active Customer,Female,Retained,Middle Aged,Existing
15693267,Dickson,Germany,645,1,33,6,154132.58,1,1,0,25253.39389,0.33,Not Active Customer,Male,Retained,Middle Aged,Existing
15693381,Tipton,Spain,678,0,39,6,0,1,0,1,185366.56,0.35,Active Customer,Female,Retained,Middle Aged,Existing
15693468,Simmons,Spain,610,1,49,6,113882.33,1,1,0,195813.81,0.95,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15693683,Yuille,Germany,681,0,48,8,139480.18,1,1,1,163581.67,0.88,Active Customer,Female,High Risk,Senior Citizens,Existing
15693737,Carr,Germany,689,1,38,2,0,1,1,1,82709.8,0.23,Active Customer,Male,Retained,Middle Aged,Existing
15693814,Niu,Spain,586,0,33,10,66948.67,2,1,1,140759.03,0.01,Active Customer,Female,Retained,Middle Aged,Existing
15693864,Iheanacho,Germany,684,0,29,6,147727.15,1,1,0,65122.59239,0.98,Not Active Customer,Female,High Risk,Middle Aged,Churned
15693904,Chiang,Germany,603,0,40,2,171038.52,1,1,0,138111.14,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15694188,Obidimkpa,Spain,709,1,23,8,73314.04,2,1,0,63446.47,0,Not Active Customer,Male,Retained,Young Dependant,Existing
15694192,Nwankwo,Spain,595,0,46,7,120961.3,1,0,0,63811.43496,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15694200,Gardner,France,670,0,40,3,47364.45,1,1,1,148579.43,0.55,Active Customer,Female,Retained,Middle Aged,Existing
15694272,Nkemakolam,France,633,0,45,5,0,2,1,0,174342.1216,0.96,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15694296,Chineze,France,705,0,45,0,0,1,1,1,80407.65782,0.86,Active Customer,Female,High Risk,Senior Citizens,Existing
15694366,Hou,Germany,693,0,32,3,135352.01,1,1,0,83594.02219,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15694408,Lung,France,631,1,26,1,149144.61,1,0,1,123697.95,0,Active Customer,Male,Retained,Middle Aged,Existing
15694409,Tsao,Germany,614,1,46,4,0,1,1,0,74379.57,0.97,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15694456,Toscani,France,648,1,38,1,0,2,0,0,177775.0755,0.84,Not Active Customer,Male,High Risk,Middle Aged,Existing
15694506,Briggs,Germany,688,0,33,2,0,1,0,0,27557.18,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15694717,Ku,Germany,350,0,60,3,0,1,0,0,113796.15,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15694821,Hardy,Germany,692,0,40,7,141839.73,1,1,1,114370.583,0.38,Active Customer,Female,Retained,Middle Aged,Existing
15694860,Uspensky,France,798,0,38,4,129055.13,1,1,0,157147.59,0.35,Not Active Customer,Female,Retained,Middle Aged,Existing
15695129,Milanesi,France,564,0,62,5,114931.35,3,0,1,18260.98,1,Active Customer,Female,High Risk,Senior Citizens,Churned
15695475,Maclean,France,779,0,48,2,115290.27,1,0,0,98912.69,0.89,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15695492,P'eng,France,504,0,51,8,125512.55,1,0,0,9746.460546,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15695585,Atkins,Spain,651,0,45,10,135923.16,1,1,0,18732.84,0.4,Not Active Customer,Female,Retained,Senior Citizens,Existing
15695632,Dellucci,France,581,0,51,5,96044.5,1,0,0,112636.3952,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15695699,Calabrese,France,640,0,29,3,0,2,1,0,2743.69,0.02,Not Active Customer,Female,Retained,Middle Aged,Existing
15695846,Hawkins,France,698,0,38,1,171848.38,1,0,0,16957.45,0.54,Not Active Customer,Female,Retained,Middle Aged,Existing
15696061,Brownless,Germany,714,0,51,7,107598.49,1,0,0,140927.5439,1,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15696098,Palermo,France,558,1,25,10,111363.1,2,1,0,197264.35,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15696231,Chiwetelu,France,500,0,26,7,147416.4,3,0,0,102654.4783,0.89,Not Active Customer,Female,High Risk,Middle Aged,Existing
15696637,Sung,France,641,0,42,1,127444.41,1,1,0,148749.7663,0.99,Not Active Customer,Female,High Risk,Middle Aged,Churned
15696674,Robinson,Germany,589,0,61,1,0,1,1,0,61108.56,0.99,Not Active Customer,Female,High Risk,Senior Citizens,Churned
15696703,Dean,Germany,667,1,41,6,0,2,0,0,167181.77,0.28,Not Active Customer,Male,Retained,Middle Aged,Existing
15696859,Oldham,France,705,0,39,8,144102.32,1,1,1,11682.36,0.18,Active Customer,Female,Retained,Middle Aged,Existing
15696900,Burns,Germany,706,0,45,0,0,1,1,1,80404.04797,0.86,Active Customer,Female,High Risk,Senior Citizens,Existing
15697000,Mello,Germany,699,0,36,6,122389.27,1,1,0,55867.11063,0.6,Not Active Customer,Female,Retained,Middle Aged,Existing
15697095,Zetticci,Spain,549,0,40,3,143416.38,1,1,0,87661.1746,0.97,Not Active Customer,Female,High Risk,Middle Aged,Churned
15697183,Uchenna,Spain,657,0,53,5,0,2,1,0,150541.3613,0.7,Not Active Customer,Female,High Risk,Senior Citizens,Existing
15697214,Korovin,Spain,691,0,41,8,109153.96,3,1,1,148848.76,0.98,Active Customer,Female,High Risk,Middle Aged,Churned
15697283,Mackenzie,Spain,639,0,39,1,141789.15,1,1,0,92455.96,0.04,Not Active Customer,Female,Retained,Middle Aged,Existing
15697307,Nnachetam,Spain,592,1,58,3,0,1,0,0,25845.87972,1,Not Active Customer,Male,High Risk,Senior Citizens,Churned
15697311,Nebechukwu,Spain,565,1,33,8,130368.31,2,1,0,105642.43,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15697441,Hsueh,France,603,1,46,4,98899.76,2,1,1,86190.34,0.21,Active Customer,Male,Retained,Senior Citizens,Existing
15697497,She,France,561,1,37,5,0,2,1,0,83093.25,0.01,Not Active Customer,Male,Retained,Middle Aged,Existing
15697625,Bevan,France,523,1,60,1,163894.35,1,0,1,57061.71,0.35,Active Customer,Male,Retained,Senior Citizens,Existing
15697789,Li Fonti,Germany,564,1,37,9,100252.18,1,1,1,146033.52,0,Active Customer,Male,Retained,Middle Aged,Existing
15697879,Webb,France,746,0,33,2,0,1,1,0,193927.333,0.64,Not Active Customer,Female,Retained,Middle Aged,Existing
15698028,Duncan,France,585,1,54,8,87105.32,1,1,1,55346.14,0.03,Active Customer,Male,Retained,Senior Citizens,Existing
15698321,Yobanna,Germany,723,1,42,3,135087.43,1,1,0,187067.5106,0.89,Not Active Customer,Male,High Risk,Middle Aged,Existing
15698349,Davy,Spain,684,1,34,9,0,2,1,1,65257.57,0,Active Customer,Male,Retained,Middle Aged,Existing
15698442,Eberechukwu,Spain,702,0,39,0,120532.64,1,0,0,27269.5529,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15698474,Sagese,Germany,660,1,52,2,69303.49,1,1,1,113893.0982,0.69,Active Customer,Male,High Risk,Senior Citizens,Existing
15698510,Onwudiwe,Germany,647,0,41,1,85906.65,3,1,0,189159.97,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15698786,Marcelo,France,631,1,33,7,0,1,1,1,58043.02,0.07,Active Customer,Male,Retained,Middle Aged,Existing
15698839,Okwudilichukwu,Germany,660,1,35,9,113948.58,1,1,0,188891.96,0.19,Not Active Customer,Male,Retained,Middle Aged,Existing
15698932,Groves,Germany,746,1,35,2,172274.01,1,1,0,22374.97,0.22,Not Active Customer,Male,Retained,Middle Aged,Existing
15699005,Martin,France,503,1,32,4,0,2,1,1,153036.97,0,Active Customer,Male,Retained,Middle Aged,Existing
15699029,Bagley,France,701,1,23,3,0,2,1,0,38960.59,0,Not Active Customer,Male,Retained,Young Dependant,Existing
15699309,Gerasimov,Spain,759,0,35,7,147936.42,1,1,1,106785.7,0.02,Active Customer,Female,Retained,Middle Aged,Existing
15699389,Ch'ien,France,535,0,44,3,121087.48,1,0,0,7156.235964,1,Not Active Customer,Female,High Risk,Middle Aged,Churned
15699430,Davide,France,784,1,35,3,0,2,0,0,81483.64,0,Not Active Customer,Male,Retained,Middle Aged,Existing
15699461,Fiorentini,Spain,631,1,38,7,124821.57,1,0,0,164072.883,0.08,Not Active Customer,Male,Retained,Middle Aged,Existing
15699523,Chu,Germany,727,0,41,10,0,2,0,1,47468.56,0.35,Active Customer,Female,Retained,Middle Aged,Existing
15699598,Smith,France,698,1,38,2,130015.24,1,1,1,41595.3,0.02,Active Customer,Male,Retained,Middle Aged,Existing
